,Unnamed: 0,Title,Artist(s),Track_ID,Genre
4219,20,The Motto,Drake featuring Lil Wayne,84440937,West Coast Rap
4220,21,Where Have You Been,Rihanna,156216906,House
4221,22,Everybody Talks,Neon Trees,88308344,Pop/Rock
4222,23,Take Care,Drake featuring Rihanna,missing,missing
4223,24,Titanium,David Guetta featuring Sia,84574791,Dance
4224,25,I Won't Give Up,Jason Mraz,84755607,Country Blues
4225,26,It Will Rain,Bruno Mars,15858402,Soul
4226,27,Mercy,"Kanye West, Big Sean, Pusha T and 2 Chainz",73171261,Hip Hop/Rap
4227,28,Boyfriend,Justin Bieber,110184393,Pop
4228,29,Party Rock Anthem,LMFAO featuring Lauren Bennett and GoonRock,85334951,Electronic
4229,30,Too Close,Alex Clare,14914504,Pop
4230,31,Part of Me,Katy Perry,152827898,Pop
4231,32,"Young, Wild & Free",Snoop Dogg and Wiz Khalifa featuring Bruno Mars,missing,missing
4232,33,We Are Never Ever Getting Back Together,Taylor Swift,31300754,Pop/Rock
4233,34,As Long as You Love Me,Justin Bieber featuring Big Sean,missing,missing
4234,35,Turn Me On,David Guetta featuring Nicki Minaj,16860396,Dance
4235,36,Moves like Jagger,Maroon 5 featuring Christina Aguilera,84162623,Electronic
4236,37,Blow Me (One Last Kiss),Pink,84458197,Electronic
4237,38,Good Time,Owl City and Carly Rae Jepsen,84422386,Pop
4238,39,Give Your Heart a Break,Demi Lovato,32183036,Pop
4239,40,Niggas in Paris,Jay-Z and Kanye West,16393950,Hip Hop/Rap
4240,41,The One That Got Away,Katy Perry,158866923,Pop/Rock
4241,42,Feel So Close,Calvin Harris,86493668,Dance
4242,43,Someone like You,Adele,34662937,Soul
4243,44,Scream,Usher,32830744,R&B/Soul
4244,45,Rack City,Tyga,missing,missing
4245,46,Domino,Jessie J,84665753,Electronic
4246,47,Gangnam Style,Psy,171216017,Pop
4247,48,International Love,Pitbull featuring Chris Brown,142427650,Hip Hop/Rap
4248,49,Home,Phillip Phillips,33224831,Folk-Rock
4249,50,Without You,David Guetta featuring Usher,84574784,House
4250,51,Ass Back Home,Gym Class Heroes featuring Neon Hitch,missing,missing
4251,52,Wanted,Hunter Hayes,181450589,Country
4252,53,Drunk on You,Luke Bryan,17905769,Traditional Country
4253,54,No Lie,2 Chainz featuring Drake,missing,missing
4254,55,Want U Back,Cher Lloyd,missing,missing
4255,56,Don't Wake Me Up,Chris Brown,84672603,Dance
4256,57,Dance (A$$),Big Sean featuring Nicki Minaj,missing,missing
4257,58,Springsteen,Eric Church,15090125,Contemporary Country
4258,59,Brokenhearted,Karmin,18931915,Pop
4259,60,Not Over You,Gavin DeGraw,88331179,Pop/Rock
4260,61,Stereo Hearts,Gym Class Heroes featuring Adam Levine,86886371,Alternative Rap
4261,62,Back in Time,Pitbull,84675278,Pop
4262,63,Work Out,J. Cole,116563174,Hip Hop/Rap
4263,64,Rumour Has It,Adele,34662928,Blues
4264,65,Let's Go,Calvin Harris featuring Ne-Yo,missing,missing
4265,66,Good Girl,Carrie Underwood,missing,missing
4266,67,Pontoon,Little Big Town,44825197,Country
4267,68,Ho Hey,The Lumineers,87345018,Alternative Folk
4268,69,Paradise,Coldplay,115264642,Pop/Rock
4269,70,Blown Away,Carrie Underwood,37100692,Contemporary Country
4270,71,Rolling in the Deep,Adele,34662927,Pop
4271,72,Climax,Usher,32830745,Electronic
4272,73,"Work Hard, Play Hard",Wiz Khalifa,missing,missing
4273,74,Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,123690494,Electronic
4274,75,Pound the Alarm,Nicki Minaj,84467344,Hip Hop/Rap
4275,76,Come Over,Kenny Chesney,44200065,Country
4276,77,Heart Attack,Trey Songz,85637290,Contemporary R&B
4277,78,Drank in My Cup,Kirko Bangz,missing,missing
4278,79,Birthday Cake,Rihanna featuring Chris Brown,153434215,Pop
4279,80,So Good,B.o.B,84427384,Music
4280,81,50 Ways to Say Goodbye,Train,160557689,Folk-Rock
4281,82,Red Solo Cup,Toby Keith,164641026,Traditional Country
4282,83,Love You like a Love Song,Selena Gomez & the Scene,33550976,Electronic
4283,84,Turn Up the Music,Chris Brown,114139872,House
4284,85,Die Young,Kesha,32188566,Electronic
4285,86,5 O'Clock,T-Pain featuring Wiz Khalifa and Lily Allen,missing,missing
4286,87,A Thousand Years,Christina Perri,15648690,Pop
4287,88,Take a Little Ride,Jason Aldean,18226728,Country
4288,89,You da One,Rihanna,153434205,Pop
4289,90,We Run the Night,Havana Brown featuring Pitbull,missing,missing
4290,91,It's Time,Imagine Dragons,84462630,Indie Rock
4291,92,Cashin' Out,Cash Out,missing,missing
4292,93,I Don't Want This Night to End,Luke Bryan,17905771,Traditional Country
4293,94,Diamonds,Rihanna,152764390,Pop
4294,95,Hard to Love,Lee Brice,17079861,Traditional Country
4295,96,Somethin' 'Bout a Truck,Kip Moore,92746724,Traditional Country
4296,97,Adorn,Miguel,missing,missing
4297,98,Fly Over States,Jason Aldean,85344048,Country
4298,99,Even If It Breaks Your Heart,Eli Young Band,93131404,Traditional Country
4299,100,Burn It Down,Linkin Park,18790794,Electronic
4300,1,Thrift Shop,Macklemore & Ryan Lewis featuring Wanz,32095100,Alternative Rap
4301,2,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams,37617019,Contemporary R&B
4302,3,Radioactive,Imagine Dragons,84462628,Alternative
4303,4,Harlem Shake,Baauer,91602821,Dance
4304,5,Can't Hold Us,Macklemore & Ryan Lewis featuring Ray Dalton,missing,missing
4305,6,Mirrors,Justin Timberlake,19659086,Pop/Rock
4306,7,Just Give Me a Reason,Pink featuring Nate Ruess,214930968,Music
4307,8,When I Was Your Man,Bruno Mars,18996919,Pop
4308,9,Cruise,Florida Georgia Line featuring Nelly,124747272,Country
4309,10,Roar,Katy Perry,31991596,Pop
4310,11,Locked Out of Heaven,Bruno Mars,18996915,Pop
4311,12,Ho Hey,The Lumineers,87345018,Alternative Folk
4312,13,Stay,Rihanna featuring Mikky Ekko,18655052,Pop
4313,14,Get Lucky,Daft Punk featuring Pharrell Williams,85656307,Disco
4314,15,Royals,Lorde,85365401,Electronic
4315,16,I Knew You Were Trouble,Taylor Swift,31300683,Country
4316,17,We Can't Stop,Miley Cyrus,32109806,Contemporary R&B
4317,18,Wrecking Ball,Miley Cyrus,32109810,Pop
4318,19,Wake Me Up,Avicii,31771820,Electronic
4319,20,Suit & Tie,Justin Timberlake featuring Jay-Z,85336400,Contemporary R&B
4320,21,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,missing,missing
4321,22,Holy Grail,Jay-Z featuring Justin Timberlake,84499720,Hip Hop/Rap
4322,23,Scream & Shout,will.i.am featuring Britney Spears,155548701,Music
4323,24,Clarity,Zedd featuring Foxes,85589492,House
4324,25,Sail,Awolnation,16996112,Electronic
4325,26,Don't You Worry Child,Swedish House Mafia featuring John Martin,154678283,House
4326,27,Diamonds,Rihanna,152764390,Pop
4327,28,I Love It,Icona Pop featuring Charli XCX,85127920,Pop
4328,29,Safe and Sound,Capital Cities,132046080,Indie Rock
4329,30,Treasure,Bruno Mars,18996917,Disco
4330,31,The Way,Ariana Grande featuring Mac Miller,84491860,Contemporary R&B
4331,32,Started from the Bottom,Drake,114028487,Hip Hop/Rap
4332,33,Come & Get It,Selena Gomez,75227770,Electronic
4333,34,"Hold On, We're Going Home",Drake featuring Majid Jordan,31718876,Electronic
4334,35,Daylight,Maroon 5,84428486,Soft Rock
4335,36,Feel This Moment,Pitbull featuring Christina Aguilera,141091087,Pop
4336,37,Applause,Lady Gaga,31723293,Electronic
4337,38,One More Night,Maroon 5,84428470,Pop
4338,39,Love Me,Lil Wayne featuring Drake and Future,19220113,Hip Hop/Rap
4339,40,My Songs Know What You Did in the Dark (Light Em Up),Fall Out Boy,80062901,Alternative
4340,41,Fuckin' Problems,"ASAP Rocky featuring Drake, 2 Chainz and Kendrick Lamar",missing,missing
4341,42,Beauty and a Beat,Justin Bieber featuring Nicki Minaj,17957954,Electronic
4342,43,Same Love,Macklemore & Ryan Lewis featuring Mary Lambert,missing,missing
4343,44,Sweet Nothing,Calvin Harris featuring Florence Welch,86493675,Dance
4344,45,Summertime Sadness,Lana Del Rey and Cédric Gervais,153597445,Pop
4345,46,Home,Phillip Phillips,33224831,Folk-Rock
4346,47,It's Time,Imagine Dragons,84462630,Indie Rock
4347,48,Power Trip,J. Cole featuring Miguel,31909123,Hip Hop/Rap
4348,49,Girl on Fire,Alicia Keys featuring Nicki Minaj,115537847,Pop/Rock
4349,50,Heart Attack,Demi Lovato,32182500,Pop
4350,51,Love Somebody,Maroon 5,151353540,Pop
4351,52,I Will Wait,Mumford & Sons,31280669,Bluegrass
4352,53,Try,Pink,18272164,Pop/Rock
4353,54,Wagon Wheel,Darius Rucker,116090273,Country
4354,55,Gangnam Style,Psy,171216017,Pop
4355,56,I Need Your Love,Calvin Harris featuring Ellie Goulding,32045677,Dance
4356,57,Die Young,Kesha,32188566,Electronic
4357,58,Some Nights,Fun,86745476,Alternative
4358,59,Bad,Wale featuring Tiara Thomas or Rihanna,missing,missing
4359,60,Boys 'Round Here,Blake Shelton featuring Pistol Annies and Friends,missing,missing
4360,61,"Gone, Gone, Gone",Phillip Phillips,33224832,Folk-Rock
4361,62,Demons,Imagine Dragons,87181812,Pop/Rock
4362,63,Counting Stars,OneRepublic,84659101,Folk-Rock
4363,64,I Cry,Flo Rida,84574562,Alternative Rap
4364,65,Little Talks,Of Monsters and Men,15544013,Alternative
4365,66,The Other Side,Jason Derulo,missing,missing
4366,67,Berzerk,Eminem,156559009,Alternative Rap
4367,68,Catch My Breath,Kelly Clarkson,85343330,Electronic
4368,69,Crash My Party,Luke Bryan,35226720,Traditional Country
4369,70,Pour It Up,Rihanna,18655047,Pop
4370,71,22,Taylor Swift,31300719,Country
4371,72,I Want Crazy,Hunter Hayes,136217533,Pop
4372,73,The Fox (What Does the Fox Say?),Ylvis,34108981,Pop
4373,74,Best Song Ever,One Direction,40701742,Pop
4374,75,The A Team,Ed Sheeran,84424149,Jazz
4375,76,Carry On,Fun,86745478,Alternative
4376,77,Highway Don't Care,Tim McGraw featuring Taylor Swift and Keith Urban,84427214,Music
4377,78,That's My Kind of Night,Luke Bryan,35226718,Contemporary Country
4378,79,Swimming Pools (Drank),Kendrick Lamar,176160466,Gangsta Rap
4379,80,Sure Be Cool If You Did,Blake Shelton,87837534,Traditional Country
4380,81,#Beautiful,Mariah Carey featuring Miguel,missing,missing
4381,82,Troublemaker,Olly Murs featuring Flo Rida,34702927,Pop
4382,83,Body Party,Ciara,missing,missing
4383,84,Adorn,Miguel,missing,missing
4384,85,Hall of Fame,The Script featuring will.i.am,85213070,Pop
4385,86,Let Me Love You (Until You Learn to Love Yourself),Ne-Yo,123690494,Electronic
4386,87,U.O.E.N.O.,Rocko featuring Future and Rick Ross,missing,missing
4387,88,Next to Me,Emeli Sandé,missing,missing
4388,89,Mama's Broken Heart,Miranda Lambert,34163045,Contemporary Country
4389,90,It Goes Like This,Thomas Rhett,34259867,Traditional Country
4390,91,Bugatti,Ace Hood featuring Future and Rick Ross,missing,missing
4391,92,Wanted,Hunter Hayes,181450589,Country
4392,93,Downtown,Lady Antebellum,missing,missing
4393,94,Get Your Shine On,Florida Georgia Line,124747276,Country
4394,95,#thatPower,will.i.am featuring Justin Bieber,missing,missing
4395,96,Brave,Sara Bareilles,85340965,Pop/Rock
4396,97,Let Her Go,Passenger,85443111,Folk-Rock
4397,98,Runnin' Outta Moonlight,Randy Houser,136616721,Country
4398,99,I'm Different,2 Chainz,84466546,Dirty South
4399,100,Still Into You,Paramore,31546510,Pop/Rock
4400,1,Happy,Pharrell Williams,85802351,Pop
4401,2,Dark Horse,Katy Perry featuring Juicy J,84562427,Techno
4402,3,All of Me,John Legend,85117083,Contemporary R&B
4403,4,Fancy,Iggy Azalea featuring Charli XCX,83316980,Alternative Rap
4404,5,Counting Stars,OneRepublic,84659101,Folk-Rock
4405,6,Talk Dirty,Jason Derulo featuring 2 Chainz,84666371,Contemporary R&B
4406,7,Rude,Magic!,84355507,Pop
4407,8,All About That Bass,Meghan Trainor,74365678,Contemporary R&B
4408,9,Problem,Ariana Grande featuring Iggy Azalea,74960201,Pop
4409,10,Stay with Me,Sam Smith,157418931,Pop
4410,11,Timber,Pitbull featuring Kesha,141091069,Traditional Country
4411,12,Pompeii,Bastille,152804543,Indie Rock
4412,13,Shake It Off,Taylor Swift,73446916,Pop
4413,14,Am I Wrong,Nico & Vinz,80681241,Pop
4414,15,Turn Down for What,DJ Snake and Lil Jon,74153952,Dance
4415,16,The Monster,Eminem featuring Rihanna,34250181,Music
4416,17,Say Something,A Great Big World and Christina Aguilera,85657205,Pop
4417,18,Team,Lorde,85365404,House
4418,19,Let Her Go,Passenger,85443111,Folk-Rock
4419,20,Royals,Lorde,85365401,Electronic
4420,21,Let It Go,Idina Menzel,87381819,Pop
4421,22,Wake Me Up,Avicii,31771820,Electronic
4422,23,Demons,Imagine Dragons,87181812,Pop/Rock
4423,24,Story of My Life,One Direction,40701743,Pop
4424,25,Chandelier,Sia,83251574,Electronic
4425,26,Black Widow,Iggy Azalea featuring Rita Ora,85743068,Dirty South
4426,27,Bang Bang,"Jessie J, Ariana Grande and Nicki Minaj",177205022,Contemporary R&B
4427,28,Latch,Disclosure featuring Sam Smith,18443007,Electronic
4428,29,Maps,Maroon 5,84380868,Pop
4429,30,Loyal,Chris Brown featuring Lil Wayne and French Montana or Too Short or Tyga,73671140,Hip Hop/Rap
4430,31,Best Day of My Life,American Authors,71418793,Alternative
4431,32,Habits (Stay High),Tove Lo,73798463,Alternative
4432,33,Summer,Calvin Harris,74104175,Dance
4433,34,Boom Clap,Charli XCX,113783810,Electronic
4434,35,Drunk in Love,Beyoncé featuring Jay-Z,108569827,Contemporary R&B
4435,36,Anaconda,Nicki Minaj,84362028,Hip Hop/Rap
4436,37,Break Free,Ariana Grande featuring Zedd,84365864,Electronic
4437,38,Bailando,Enrique Iglesias featuring Descemer Bueno and Gente de Zona,85313467,Pop
4438,39,Burn,Ellie Goulding,114503671,Electronic
4439,40,Wiggle,Jason Derulo featuring Snoop Dogg,145228670,Pop
4440,41,Rather Be,Clean Bandit featuring Jess Glynne,84367306,Dance
4441,42,Don't Tell 'Em,Jeremih featuring YG,84397686,Electronic
4442,43,Show Me,Kid Ink featuring Chris Brown,missing,missing
4443,44,Wrecking Ball,Miley Cyrus,32109810,Pop
4444,45,Not a Bad Thing,Justin Timberlake,84465487,Pop
4445,46,Roar,Katy Perry,31991596,Pop
4446,47,Ain't It Fun,Paramore,31546502,New Wave
4447,48,The Man,Aloe Blacc,53873616,Contemporary R&B
4448,49,This Is How We Roll,Florida Georgia Line featuring Luke Bryan,86533133,Contemporary Country
4449,50,Classic,MKTO,58648408,Alternative Rap
4450,51,A Sky Full of Stars,Coldplay,86658957,Pop
4451,52,Don't,Ed Sheeran,169814533,Pop
4452,53,Na Na,Trey Songz,84419551,Contemporary R&B
4453,54,Hot Boy,Bobby Shmurda,88852255,Hip Hop/Rap
4454,55,"Hold On, We're Going Home",Drake featuring Majid Jordan,31718876,Electronic
4455,56,Sing,Ed Sheeran,84291710,Contemporary R&B
4456,57,Radioactive,Imagine Dragons,84462628,Alternative
4457,58,My Hitta,YG featuring Jeezy and Rich Homie Quan,53801711,Music
4458,59,Cool Kids,Echosmith,74599652,Pop/Rock
4459,60,Hey Brother,Avicii,31771822,Music
4460,61,Trumpets,Jason Derulo,84666374,Contemporary R&B
4461,62,Animals,Maroon 5,84428417,Pop
4462,63,Burnin' It Down,Jason Aldean,88489642,Contemporary Country
4463,64,Play It Again,Luke Bryan,35226726,Traditional Country
4464,65,2 On,Tinashe featuring ScHoolboy Q,72645130,Contemporary R&B
4465,66,Dirt,Florida Georgia Line,74334947,Traditional Country
4466,67,Love Runs Out,OneRepublic,84361802,Rock
4467,68,Bottoms Up,Brantley Gilbert,133182136,Contemporary Country
4468,69,Shower,Becky G,85816490,Alternative Rap
4469,70,Me and My Broken Heart,Rixton,78760565,Pop/Rock
4470,71,Animals,Martin Garrix,71527653,Dance
4471,72,Lifestyle,Rich Gang featuring Young Thug and Rich Homie Quan,missing,missing
4472,73,American Kids,Kenny Chesney,73398758,Traditional Country
4473,74,Brave,Sara Bareilles,85340965,Pop/Rock
4474,75,Sweater Weather,The Neighbourhood,35336369,Indie Rock
4475,76,Leave the Night On,Sam Hunt,74512885,Contemporary Country
4476,77,New Flame,Chris Brown featuring Usher and Rick Ross,84357146,Contemporary R&B
4477,78,Love Never Felt So Good,Michael Jackson and Justin Timberlake,72468730,Disco
4478,79,Drunk on a Plane,Dierks Bentley,53585255,Traditional Country
4479,80,Birthday,Katy Perry,72919884,Pop
4480,81,Bartender,Lady Antebellum,missing,missing
4481,82,La La La,Naughty Boy featuring Sam Smith,32114139,Garage
4482,83,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams,37617019,Contemporary R&B
4483,84,Do What U Want,Lady Gaga featuring R. Kelly,missing,missing
4484,85,Can't Remember to Forget You,Shakira featuring Rihanna,missing,missing
4485,86,Amnesia,5 Seconds of Summer,84462032,Pop/Rock
4486,87,No Mediocre,T.I. featuring Iggy Azalea,73453042,Hip Hop/Rap
4487,88,Come with Me Now,KONGOS,84364617,Rock
4488,89,Believe Me,Lil Wayne featuring Drake,missing,missing
4489,90,23,"Mike WiLL Made-It featuring Miley Cyrus, Wiz Khalifa, and Juicy J",56412090,Hip Hop/Rap
4490,91,Beachin',Jake Owen,53629541,Country
4491,92,White Walls,Macklemore & Ryan Lewis featuring ScHoolboy Q and Hollis,missing,missing
4492,93,She Looks So Perfect,5 Seconds of Summer,84462021,Pop/Rock
4493,94,Stay the Night,Zedd featuring Hayley Williams,missing,missing
4494,95,Partition,Beyoncé,108569830,Contemporary R&B
4495,96,Studio,ScHoolboy Q featuring BJ the Chicago Kid,84231449,Contemporary R&B
4496,97,0 to 100 / The Catch Up,Drake,73189264,Music
4497,98,I Don't Dance,Lee Brice,84357082,Country
4498,99,Somethin' Bad,Miranda Lambert and Carrie Underwood,missing,missing
4499,100,Adore You,Miley Cyrus,32109805,Contemporary R&B
4500,1,Uptown Funk,Mark Ronson featuring Bruno Mars,84356402,Funk
4501,2,Thinking Out Loud,Ed Sheeran,84291734,Soft Rock
4502,3,See You Again,Wiz Khalifa featuring Charlie Puth,137576163,R&B/Soul
4503,4,Trap Queen,Fetty Wap,84296365,Contemporary R&B
4504,5,Sugar,Maroon 5,84428420,Pop/Rock
4505,6,Shut Up and Dance,Walk the Moon,74959678,Pop
4506,7,Blank Space,Taylor Swift,73446912,Electronic
4507,8,Watch Me,Silentó,112445246,Hip Hop/Rap
4508,9,Earned It,The Weeknd,missing,missing
4509,10,The Hills,The Weeknd,84424760,Music
4510,11,Cheerleader (Felix Jaehn Remix),OMI,85298837,Pop
4511,12,Can't Feel My Face,The Weeknd,84424762,Pop
4512,13,Love Me Like You Do,Ellie Goulding,84487785,Electronic
4513,14,Take Me to Church,Hozier,73255325,Alternative
4514,15,Bad Blood,Taylor Swift featuring Kendrick Lamar,130946666,Pop
4515,16,Lean On,Major Lazer and DJ Snake featuring MØ,84294155,Electronic
4516,17,Want to Want Me,Jason Derulo,84294184,Disco
4517,18,Shake It Off,Taylor Swift,73446916,Pop
4518,19,Where Are Ü Now,Skrillex and Diplo (Jack Ü) featuring Justin Bieber,missing,missing
4519,20,Fight Song,Rachel Platten,84398973,Pop
4520,21,679,Fetty Wap featuring Remy Boyz,84229398,Hip Hop/Rap
4521,22,Lips Are Movin,Meghan Trainor,74365687,Pop
4522,23,Worth It,Fifth Harmony featuring Kid Ink,84493045,Pop
4523,24,Post to Be,Omarion featuring Chris Brown and Jhené Aiko,115878476,R&B/Soul
4524,25,"Honey, I'm Good.",Andy Grammer,87349145,Contemporary Country
4525,26,I'm Not the Only One,Sam Smith,157418933,Soul
4526,27,Good for You,Selena Gomez featuring ASAP Rocky,99604754,Electronic
4527,28,All About That Bass,Meghan Trainor,74365678,Contemporary R&B
4528,29,Style,Taylor Swift,73446913,Music
4529,30,Hotline Bling,Drake,111790601,Hip Hop/Rap
4530,31,Hey Mama,"David Guetta featuring Nicki Minaj, Bebe Rexha and Afrojack",84358219,Pop
4531,32,G.D.F.R.,Flo Rida featuring Sage the Gemini and Lookas,74121142,Hip Hop/Rap
4532,33,What Do You Mean?,Justin Bieber,99575546,House
4533,34,Photograph,Ed Sheeran,84291719,Pop
4534,35,Hello,Adele,84213309,Music
4535,36,Stitches,Shawn Mendes,99811762,Pop
4536,37,Talking Body,Tove Lo,73798454,Electronic
4537,38,Jealous,Nick Jonas,169914290,Pop
4538,39,Time of Our Lives,Pitbull and Ne-Yo,missing,missing
4539,40,Locked Away,R. City featuring Adam Levine,83620623,Dancehall
4540,41,Somebody,Natalie La Rose featuring Jeremih,115919609,Pop
4541,42,FourFiveSeconds,"Rihanna, Kanye West and Paul McCartney",78384689,Pop
4542,43,Centuries,Fall Out Boy,80858450,Pop/Rock
4543,44,My Way,Fetty Wap featuring Monty,missing,missing
4544,45,Take Your Time,Sam Hunt,74512884,Contemporary Country
4545,46,Animals,Maroon 5,84428417,Pop
4546,47,I Don't Fuck with You,Big Sean featuring E-40,84375884,West Coast Rap
4547,48,Bitch Better Have My Money,Rihanna,82587844,Hip Hop/Rap
4548,49,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,86331744,Music
4549,50,Nasty Freestyle,T-Wayne,missing,missing
4550,51,Only,"Nicki Minaj featuring Drake, Lil Wayne and Chris Brown",84362022,Rap
